date,protocol,tvl
2021-05-26,beefy,544456023.81
2021-05-27,beefy,562011468.79
2021-05-28,beefy,509569090.09
2021-05-29,beefy,448523402.71
2021-05-30,beefy,471548575.96
2021-05-31,beefy,503244570.8
2021-06-01,beefy,512102364.68
2021-06-02,beefy,550737288.88
2021-06-03,beefy,589656518.97
2021-06-04,beefy,580726554.57
2021-06-05,beefy,562655779.03
2021-06-06,beefy,588294676.03
2021-06-07,beefy,595489367.21
2021-06-08,beefy,590132014.7
2021-06-09,beefy,619902935.05
2021-06-10,beefy,614743033.26
2021-06-11,beefy,630331343.17
2021-06-12,beefy,654365995.26
2021-06-13,beefy,716262334.26
2021-06-14,beefy,769512675.05
2021-06-15,beefy,791794127.84
2021-06-16,beefy,579537424.6
2021-06-17,beefy,547836001.8
2021-06-18,beefy,526076936.13
2021-06-19,beefy,540570942.98
2021-06-20,beefy,535366162.6
2021-06-21,beefy,458603702.42
2021-06-22,beefy,440249076.14
2021-06-23,beefy,463671420.46
2021-06-24,beefy,451325394.47
2021-06-25,beefy,412359913.45
2021-06-26,beefy,404159255.47
2021-06-27,beefy,415611814.17
2021-06-28,beefy,427936322.62
2021-06-29,beefy,430856138.02
2021-06-30,beefy,424866265.25
2021-07-01,beefy,425149228.29
2021-07-02,beefy,427910207.73
2021-07-03,beefy,440037004.01
2021-07-04,beefy,460113181.28
2021-07-05,beefy,448949001.05
2021-07-06,beefy,470253743.0
2021-07-07,beefy,478716176.36
2021-07-08,beefy,450174645.06
2021-07-09,beefy,455672500.99
2021-07-10,beefy,458218507.97
2021-07-11,beefy,467170911.63
2021-07-12,beefy,465099489.59
2021-07-13,beefy,464294991.83
2021-07-14,beefy,459878237.05
2021-07-15,beefy,451026090.98
2021-07-16,beefy,439363503.0
2021-07-17,beefy,439753313.27
2021-07-18,beefy,443657798.39
2021-07-19,beefy,420590170.78
2021-07-20,beefy,393195995.46
2021-07-21,beefy,424391339.15
2021-07-22,beefy,435380245.56
2021-07-23,beefy,460686641.92
2021-07-24,beefy,466965834.38
2021-07-25,beefy,476865067.76
2021-07-26,beefy,487133442.39
2021-07-27,beefy,500982622.28
2021-07-28,beefy,509862710.35
2021-07-29,beefy,508733667.26
2021-07-30,beefy,525002435.54
2021-07-31,beefy,539977237.83
2021-08-01,beefy,529438799.84
2021-08-02,beefy,535287187.97
2021-08-03,beefy,527955681.34
2021-08-04,beefy,527955681.34
2021-08-04,balmy,351.66643
2021-08-05,beefy,558007140.61
2021-08-05,balmy,1599.80735
2021-08-06,beefy,562241391.61
2021-08-06,balmy,3320.65524
2021-08-07,beefy,580590112.3
2021-08-07,balmy,3235.87954
2021-08-08,beefy,563787909.37
2021-08-08,balmy,5540.91756
2021-08-09,beefy,584759520.42
2021-08-09,balmy,5798.8292
2021-08-10,beefy,599885589.04
2021-08-10,balmy,5931.36266
2021-08-11,beefy,620184229.0
2021-08-11,balmy,30335.51554
2021-08-12,beefy,612042018.76
2021-08-12,balmy,30459.97807
2021-08-13,beefy,658276974.54
2021-08-13,balmy,33068.33817
2021-08-14,beefy,654635321.59
2021-08-14,balmy,34225.15281
2021-08-15,beefy,655627985.71
2021-08-15,balmy,61964.49493
2021-08-16,beefy,660257926.58
2021-08-16,balmy,63045.55181
2021-08-17,beefy,652315125.6
2021-08-17,balmy,14584.8312
2021-08-18,beefy,652103530.67
2021-08-18,balmy,14539.51596
2021-08-19,beefy,688917216.67
2021-08-19,balmy,13497.56199
2021-08-20,beefy,728401382.96
2021-08-20,balmy,22657.73412
2021-08-21,beefy,743594846.72
2021-08-21,balmy,24382.6195
2021-08-22,beefy,749347888.97
2021-08-22,balmy,25812.9409
2021-08-23,beefy,791591895.3
2021-08-23,balmy,26320.07871
2021-08-24,beefy,786114241.87
2021-08-24,balmy,24736.11188
2021-08-25,beefy,825959411.68
2021-08-25,balmy,24151.92299
2021-08-26,beefy,803281689.02
2021-08-26,balmy,24273.57561
2021-08-27,beefy,803281689.02
2021-08-27,balmy,60869.8995
2021-08-28,beefy,792961391.51
2021-08-28,balmy,63701.1134
2021-08-29,beefy,792401959.67
2021-08-29,balmy,63206.95946
2021-08-30,beefy,792694639.36
2021-08-30,balmy,63037.70086
2021-08-31,beefy,812084385.82
2021-08-31,balmy,63808.33521
2021-09-01,beefy,854585981.18
2021-09-01,balmy,66569.58045
2021-09-02,beefy,853910050.23
2021-09-02,balmy,71161.48868
2021-09-03,beefy,853488076.96
2021-09-03,balmy,70490.46502
2021-09-04,beefy,877633938.65
2021-09-04,balmy,72811.8614
2021-09-05,beefy,902257656.79
2021-09-05,balmy,270990.17479
2021-09-06,beefy,897906103.11
2021-09-06,balmy,275007.6738
2021-09-07,beefy,810210305.31
2021-09-07,balmy,273627.19715
2021-09-08,beefy,822404568.81
2021-09-08,balmy,252337.5146
2021-09-09,beefy,821518756.94
2021-09-09,balmy,253803.83217
2021-09-10,beefy,779530182.44
2021-09-10,balmy,252236.75554
2021-09-11,beefy,796525531.12
2021-09-11,balmy,247224.23665
2021-09-12,beefy,799162175.56
2021-09-12,balmy,248698.10656
2021-09-13,beefy,785462965.35
2021-09-13,balmy,249324.87147
2021-09-14,beefy,799162848.54
2021-09-14,balmy,245436.73919
2021-09-15,beefy,842498591.41
2021-09-15,balmy,282509.7729
2021-09-16,beefy,841414787.94
2021-09-16,balmy,285188.6228
2021-09-17,beefy,823016427.11
2021-09-17,balmy,283746.65589
2021-09-18,beefy,828688359.35
2021-09-18,balmy,280817.52366
2021-09-19,beefy,830083911.39
2021-09-19,balmy,281025.06314
2021-09-20,beefy,756516752.03
2021-09-20,balmy,278640.25163
2021-09-21,beefy,703208481.62
2021-09-21,balmy,268736.08102
2021-09-22,beefy,780915821.0
2021-09-22,balmy,260740.81441
2021-09-23,beefy,797299753.46
2021-09-23,balmy,265370.72818
2021-09-24,beefy,774657359.6
2021-09-24,balmy,268328.70615
2021-09-25,beefy,773260420.11
2021-09-25,balmy,263692.93149
2021-09-26,beefy,780373492.77
2021-09-26,balmy,262609.32673
2021-09-27,beefy,792073351.46
2021-09-27,balmy,434317.02288
2021-09-28,beefy,778635304.2
2021-09-28,balmy,424888.83057
2021-09-29,beefy,786072678.82
2021-09-29,balmy,419113.76764
2021-09-30,beefy,806918344.66
2021-09-30,balmy,422321.30646
2021-10-01,beefy,862877262.89
2021-10-01,balmy,432034.40396
2021-10-02,beefy,889407094.11
2021-10-02,balmy,455889.08487
2021-10-03,beefy,880304239.15
2021-10-03,balmy,470778.88024
2021-10-04,beefy,856993455.03
2021-10-04,balmy,464672.11919
2021-10-05,beefy,875772415.26
2021-10-05,balmy,256168.49826
2021-10-06,beefy,876566430.88
2021-10-06,balmy,256181.83014
2021-10-07,beefy,853376734.63
2021-10-07,balmy,253873.00999
2021-10-08,beefy,861280079.9
2021-10-08,balmy,287506.84066
2021-10-09,beefy,925601004.02
2021-10-09,balmy,105050.64663
2021-10-10,beefy,931968188.6
2021-10-10,balmy,103462.68773
2021-10-11,beefy,914748366.99
2021-10-11,balmy,111363.49916
2021-10-12,beefy,935018819.4
2021-10-12,balmy,112691.33164
2021-10-13,beefy,930845758.88
2021-10-13,balmy,113379.24076
2021-10-14,beefy,1025815225.74
2021-10-14,balmy,116801.31333
2021-10-15,beefy,1049927121.16
2021-10-15,balmy,120337.63578
2021-10-16,beefy,1071363208.97
2021-10-16,balmy,120990.00052
2021-10-17,beefy,1083419216.63
2021-10-17,balmy,122490.32071
2021-10-18,beefy,1083308704.95
2021-10-18,balmy,141921.08591
2021-10-19,beefy,1088333846.48
2021-10-19,balmy,141595.0272
2021-10-20,beefy,1117490301.96
2021-10-20,balmy,144036.25963
2021-10-21,beefy,1164403047.32
2021-10-21,balmy,184650.1313
2021-10-22,beefy,1148446006.94
2021-10-22,balmy,203738.77805
2021-10-23,beefy,1131183396.01
2021-10-23,balmy,198597.6478
2021-10-24,beefy,1175972242.23
2021-10-24,balmy,207369.31581
2021-10-25,beefy,1198550281.93
2021-10-25,balmy,206037.65476
2021-10-26,beefy,1251032869.05
2021-10-26,balmy,208006.4727
2021-10-27,beefy,1244670953.6
2021-10-27,balmy,205749.92496
2021-10-28,beefy,1074801129.88
2021-10-28,balmy,199516.49322
2021-10-29,beefy,1237008995.98
2021-10-29,balmy,210331.98677
2021-10-30,beefy,1235356311.52
2021-10-30,balmy,211510.17254
2021-10-31,beefy,1221989331.65
2021-10-31,balmy,211221.99707
2021-11-01,beefy,1210137114.72
2021-11-01,balmy,208983.6592
2021-11-02,beefy,1212378136.51
2021-11-02,balmy,209438.07744
2021-11-03,beefy,1226781446.04
2021-11-03,balmy,215677.43853
2021-11-04,beefy,1223157062.55
2021-11-04,balmy,195204.34112
2021-11-05,beefy,1210711327.69
2021-11-05,balmy,168950.31511
2021-11-06,beefy,1205422788.04
2021-11-06,balmy,138546.46784
2021-11-07,beefy,1208654280.75
2021-11-07,balmy,118014.36269
2021-11-08,beefy,1240272158.57
2021-11-08,balmy,119397.04425
2021-11-09,beefy,1276104217.07
2021-11-09,balmy,118037.2698
2021-11-10,beefy,1214422453.08
2021-11-10,balmy,116616.76773
2021-11-11,beefy,1249129405.82
2021-11-11,balmy,114797.93506
2021-11-12,beefy,1233137479.95
2021-11-12,balmy,116208.02506
2021-11-13,beefy,1257040140.99
2021-11-13,balmy,116473.73384
2021-11-14,beefy,1273625444.15
2021-11-14,balmy,115669.54993
2021-11-15,beefy,1208052364.82
2021-11-15,balmy,116107.10555
2021-11-16,beefy,1192601693.54
2021-11-16,balmy,113426.25798
2021-11-17,beefy,1204194401.41
2021-11-17,balmy,108499.42416
2021-11-18,beefy,1164068201.34
2021-11-18,balmy,110280.10595
2021-11-19,beefy,1096208154.41
2021-11-19,balmy,105118.58689
2021-11-20,beefy,1205821448.13
2021-11-20,balmy,109777.98927
2021-11-21,beefy,1228263698.38
2021-11-21,balmy,110226.04671
2021-11-22,beefy,1229765149.44
2021-11-22,balmy,109165.75624
2021-11-23,beefy,1198817244.44
2021-11-23,balmy,107569.19396
2021-11-24,beefy,1254429257.38
2021-11-24,balmy,116426.1817
2021-11-25,beefy,1256089665.27
2021-11-25,balmy,115643.42316
2021-11-26,beefy,1299816167.79
2021-11-26,balmy,117981.55606
2021-11-27,beefy,1216697939.9
2021-11-27,balmy,111229.25792
2021-11-28,beefy,1230592332.26
2021-11-28,balmy,112562.65074
2021-11-29,beefy,1242139477.77
2021-11-29,balmy,115220.77391
2021-11-30,beefy,1267472029.65
2021-11-30,balmy,117421.72639
2021-12-01,beefy,1262795268.36
2021-12-01,balmy,120078.2891
2021-12-02,beefy,1266516890.17
2021-12-02,balmy,118708.3851
2021-12-03,beefy,1280228103.13
2021-12-03,balmy,118191.66263
2021-12-04,beefy,1251165883.37
2021-12-04,balmy,114416.3417
2021-12-05,beefy,1140829408.82
2021-12-05,balmy,112644.73766
2021-12-06,beefy,1125340834.14
2021-12-06,balmy,113959.60319
2021-12-07,beefy,1157829938.92
2021-12-07,balmy,116194.91182
2021-12-08,beefy,1150327236.65
2021-12-08,balmy,117986.49329
2021-12-09,beefy,1163441096.87
2021-12-09,balmy,120799.99323
2021-12-10,beefy,1129763521.95
2021-12-10,balmy,118630.81894
2021-12-11,beefy,1124574056.2
2021-12-11,balmy,122150.04657
2021-12-12,beefy,1146549687.02
2021-12-12,balmy,141305.85846
2021-12-13,beefy,1165353750.06
2021-12-13,balmy,145594.21689
2021-12-14,beefy,1076514692.42
2021-12-14,balmy,190469.74849
2021-12-15,beefy,1089833198.18
2021-12-15,balmy,191870.50971
2021-12-16,beefy,1119770452.29
2021-12-16,balmy,196338.00354
2021-12-17,beefy,1084179778.8
2021-12-17,balmy,194301.04542
2021-12-18,beefy,1084548590.45
2021-12-18,balmy,191784.55691
2021-12-19,beefy,1083793197.14
2021-12-19,balmy,194731.98115
2021-12-20,beefy,1078415491.77
2021-12-20,balmy,193491.84251
2021-12-21,beefy,1072735532.75
2021-12-21,balmy,194947.33428
2021-12-22,beefy,1108132368.66
2021-12-22,balmy,194203.25917
2021-12-23,beefy,1121697845.03
2021-12-23,balmy,192124.99473
2021-12-24,beefy,1143728649.83
2021-12-24,balmy,198035.00712
2021-12-25,beefy,1149387495.52
2021-12-25,balmy,229045.49996
2021-12-26,beefy,1158751885.86
2021-12-26,balmy,229785.75816
2021-12-27,beefy,1184422468.54
2021-12-27,balmy,177265.34183
2021-12-28,beefy,1173469281.04
2021-12-28,balmy,176654.04723
2021-12-29,beefy,1151516974.75
2021-12-29,balmy,172280.88685
2021-12-30,beefy,1131012635.78
2021-12-30,balmy,171002.87777
2021-12-31,beefy,1135182849.87
2021-12-31,balmy,171373.37368
2022-01-01,beefy,981266056.25
2022-01-01,balmy,176454.94688
2022-01-02,beefy,1163997228.12
2022-01-02,balmy,171927.44918
2022-01-03,beefy,1169273363.49
2022-01-03,balmy,172976.91725
2022-01-04,beefy,1176363665.73
2022-01-04,balmy,171953.64683
2022-01-05,beefy,1185115867.59
2022-01-05,balmy,173208.1112
2022-01-06,beefy,1165561473.75
2022-01-06,balmy,168634.28782
2022-01-07,beefy,1180252537.78
2022-01-07,balmy,165842.80363
2022-01-08,beefy,1140769296.38
2022-01-08,balmy,163447.21116
2022-01-09,beefy,1116047069.39
2022-01-09,balmy,155577.32873
2022-01-10,beefy,1144428920.43
2022-01-10,balmy,152392.3186
2022-01-11,beefy,1113599009.73
2022-01-11,balmy,151113.45463
2022-01-12,beefy,1165004931.11
2022-01-12,balmy,154864.40699
2022-01-13,beefy,1226492359.53
2022-01-13,balmy,156609.32423
2022-01-14,beefy,1256824075.44
2022-01-14,balmy,155797.17353
2022-01-15,beefy,1166033750.31
2022-01-15,balmy,156505.92449
2022-01-16,beefy,1226119794.09
2022-01-16,balmy,156868.38553
2022-01-17,beefy,1246334785.95
2022-01-17,balmy,152287.30958
2022-01-18,beefy,1202992016.23
2022-01-18,balmy,150017.05228
2022-01-19,beefy,1197006432.08839
2022-01-19,balmy,116684.0487
2022-01-20,beefy,1158387408.04
2022-01-20,balmy,115627.91025
2022-01-21,beefy,1161013282.35
2022-01-21,balmy,113469.51481
2022-01-22,beefy,927269396.88581
2022-01-22,balmy,105351.6737
2022-01-23,beefy,857698699.42
2022-01-23,balmy,101134.39846
2022-01-24,beefy,940549740.87
2022-01-24,balmy,104262.96181
2022-01-25,beefy,1127339432.1037
2022-01-25,balmy,103031.5822
2022-01-26,beefy,1059439822.32
2022-01-26,balmy,101741.96599
2022-01-27,beefy,1033304187.5205
2022-01-27,balmy,105894.09281
2022-01-28,beefy,968201460.27281
2022-01-28,balmy,101994.07933
2022-01-29,beefy,1007658623.09
2022-01-29,balmy,108109.16347
2022-01-30,beefy,1013276524.54
2022-01-30,balmy,108878.88512
2022-01-31,beefy,1000743176.14
2022-01-31,balmy,108193.49915
2022-02-01,beefy,1004380378.13
2022-02-01,balmy,110396.76427
2022-02-02,beefy,1056682865.85
2022-02-02,balmy,112179.82813
2022-02-03,beefy,1023936994.19
2022-02-03,balmy,110254.66139
2022-02-04,beefy,1010887417.53
2022-02-04,balmy,103047.44704
2022-02-05,beefy,1140438831.47
2022-02-05,balmy,68437.85823
2022-02-06,beefy,1076993279.07
2022-02-06,balmy,69005.71806
2022-02-07,beefy,1082074449.1
2022-02-07,balmy,69340.13362
2022-02-08,beefy,1143368757.85
2022-02-08,balmy,70587.73044
2022-02-09,beefy,1143784674.44
2022-02-09,balmy,70016.19279
2022-02-10,beefy,1149137593.59
2022-02-10,balmy,71794.98608
2022-02-11,beefy,1136954830.93
2022-02-11,balmy,69796.51139
2022-02-12,beefy,1108691896.70766
2022-02-12,balmy,63773.18193
2022-02-13,beefy,1096580966.20368
2022-02-13,balmy,63637.64062
2022-02-14,beefy,1102261882.3677
2022-02-14,balmy,63204.55807
2022-02-15,beefy,1086066854.70283
2022-02-15,balmy,63860.3174
2022-02-16,beefy,1076234548.5003
2022-02-16,balmy,67436.2285
2022-02-17,beefy,1054357907.61301
2022-02-17,balmy,66780.64509
2022-02-18,beefy,1027982156.85165
2022-02-18,balmy,62824.12622
2022-02-19,beefy,1011254284.72
2022-02-19,balmy,61513.6905
2022-02-20,beefy,1014294236.76474
2022-02-20,balmy,60340.70544
2022-02-21,beefy,974712680.16122
2022-02-21,balmy,57535.43538
2022-02-22,beefy,952748935.24152
2022-02-22,balmy,56634.26925
2022-02-23,beefy,952380100.12
2022-02-23,balmy,57092.59117
2022-02-24,beefy,935940873.44598
2022-02-24,balmy,56507.83588
2022-02-25,beefy,898601198.19606
2022-02-25,balmy,57340.55306
2022-02-26,beefy,956932068.75754
2022-02-26,balmy,59556.09056
2022-02-27,beefy,952336597.74258
2022-02-27,balmy,59530.32411
2022-02-28,beefy,935783792.88511
2022-02-28,balmy,57279.90156
2022-03-01,beefy,1002932475.31818
2022-03-01,balmy,61764.89933
2022-03-02,beefy,1001258894.51588
2022-03-02,balmy,61591.08148
2022-03-03,beefy,1018655521.59371
2022-03-03,balmy,61726.24791
2022-03-04,beefy,997424251.48366
2022-03-04,balmy,79504.73808
2022-03-05,beefy,963258921.0972
2022-03-05,balmy,73698.72415
2022-03-06,beefy,978092003.8989
2022-03-06,balmy,80818.07338
2022-03-07,beefy,921739746.68723
2022-03-07,balmy,85018.49464
2022-03-08,beefy,909179200.94001
2022-03-08,balmy,84624.53804
2022-03-09,beefy,944248135.2
2022-03-09,balmy,86274.28076
2022-03-10,beefy,942582655.56343
2022-03-10,balmy,88803.23374
2022-03-11,beefy,901043300.67
2022-03-11,balmy,91671.2252
2022-03-12,beefy,898461357.25488
2022-03-12,balmy,89777.21736
2022-03-13,beefy,894297764.24
2022-03-13,balmy,89990.99128
2022-03-14,beefy,865143552.37
2022-03-14,balmy,84440.22383
2022-03-15,beefy,871450724.77505
2022-03-15,balmy,86572.74228
2022-03-16,beefy,899553880.54014
2022-03-16,balmy,87618.13369
2022-03-17,beefy,905971909.04677
2022-03-17,balmy,90167.46364
2022-03-18,beefy,914026264.23
2022-03-18,balmy,90995.46588
2022-03-19,beefy,928529161.89033
2022-03-19,balmy,99302.30086
2022-03-20,beefy,931190471.51
2022-03-20,balmy,100759.05247
2022-03-21,beefy,912415631.65554
2022-03-21,balmy,88630.44769
2022-03-22,beefy,919611692.14928
2022-03-22,balmy,88592.62527
2022-03-23,beefy,921398185.73803
2022-03-23,balmy,87888.52386
2022-03-24,beefy,924828569.48482
2022-03-24,balmy,145383.37181
2022-03-25,beefy,926246697.62433
2022-03-25,balmy,147171.93285
2022-03-26,beefy,925714172.35798
2022-03-26,balmy,148539.1937
2022-03-27,beefy,936976479.74998
2022-03-27,balmy,148964.2829
2022-03-28,beefy,957406598.6523
2022-03-28,balmy,151741.88728
2022-03-29,beefy,951315231.13767
2022-03-29,balmy,209728.45681
2022-03-30,beefy,953530447.17161
2022-03-30,balmy,211316.18538
2022-03-31,beefy,964514931.05003
2022-03-31,balmy,253804.27174
2022-04-01,beefy,946922757.00572
2022-04-01,balmy,252972.35423
2022-04-02,beefy,971328546.42
2022-04-02,balmy,257031.83655
2022-04-03,beefy,972803105.58431
2022-04-03,balmy,257845.54319
2022-04-04,beefy,995062334.94668
2022-04-04,balmy,258437.99463
2022-04-05,beefy,987707905.16398
2022-04-05,balmy,259440.60824
2022-04-06,beefy,958258073.62
2022-04-06,balmy,257213.36742
2022-04-07,beefy,912565571.73746
2022-04-07,balmy,257502.69952
2022-04-08,beefy,942189754.96646
2022-04-08,balmy,257697.11436
2022-04-09,beefy,917921321.6173
2022-04-09,balmy,251002.58769
2022-04-10,beefy,931952247.83742
2022-04-10,balmy,252116.68229
2022-04-11,beefy,922297982.81673
2022-04-11,balmy,218943.23707
2022-04-12,beefy,866911055.37798
2022-04-12,balmy,215075.4795
2022-04-13,beefy,875641790.38476
2022-04-13,balmy,217174.89175
2022-04-14,beefy,900006130.08306
2022-04-14,balmy,216581.80334
2022-04-15,beefy,884951887.39958
2022-04-15,balmy,212913.69728
2022-04-16,beefy,900867590.11
2022-04-16,balmy,147172.89915
2022-04-17,beefy,911022038.53
2022-04-17,balmy,147677.29697
2022-04-18,beefy,902312294.16
2022-04-18,balmy,133095.16445
2022-04-19,beefy,914459891.77
2022-04-19,balmy,127916.01395
2022-04-20,beefy,933504602.94091
2022-04-20,balmy,127779.22901
2022-04-21,beefy,923282862.36919
2022-04-21,balmy,126681.76334
2022-04-22,beefy,899054247.67644
2022-04-22,balmy,123063.89177
2022-04-23,beefy,890543741.31723
2022-04-23,balmy,121292.36832
2022-04-24,beefy,884583376.7771
2022-04-24,balmy,120481.30167
2022-04-25,beefy,871485074.03958
2022-04-25,balmy,118934.88144
2022-04-26,beefy,822837703.41
2022-04-26,balmy,120985.115
2022-04-27,beefy,793382563.5736
2022-04-27,balmy,115793.94244
2022-04-28,beefy,792516377.19871
2022-04-28,balmy,117498.05194
2022-04-29,beefy,781252958.51336
2022-04-29,balmy,118403.58245
2022-04-30,beefy,759191050.15754
2022-04-30,balmy,115279.09985
2022-05-01,beefy,697240561.59758
2022-05-01,balmy,113524.62121
2022-05-02,beefy,729465853.74816
2022-05-02,balmy,115634.22831
2022-05-03,beefy,728767042.71125
2022-05-03,balmy,115419.10912
2022-05-04,beefy,724275526.01404
2022-05-04,balmy,114515.60122
2022-05-05,beefy,758944631.56
2022-05-05,balmy,117761.85657
2022-05-06,beefy,708735324.81752
2022-05-06,balmy,110490.09642
2022-05-07,beefy,705110863.89396
2022-05-07,balmy,100147.6034
2022-05-08,beefy,680813411.03406
2022-05-08,balmy,97779.83377
2022-05-09,beefy,663668202.17724
2022-05-09,balmy,95593.68139
2022-05-10,beefy,581078021.4239
2022-05-10,balmy,91011.55906
2022-05-11,beefy,575183260.09144
2022-05-11,balmy,92760.21637
2022-05-12,beefy,441941778.21039
2022-05-12,balmy,88254.94827
2022-05-13,beefy,374280333.91476
2022-05-13,balmy,80872.99424
2022-05-14,beefy,376432075.11995
2022-05-14,balmy,81806.77389
2022-05-15,beefy,384277586.61096
2022-05-15,balmy,82300.06284
2022-05-16,beefy,399727079.60232
2022-05-16,balmy,83306.01699
2022-05-17,beefy,373512685.87
2022-05-17,balmy,82144.8311
2022-05-18,beefy,392907945.99056
2022-05-18,balmy,82819.28501
2022-05-19,beefy,375125584.21174
2022-05-19,balmy,79981.1197
2022-05-20,beefy,384057649.75524
2022-05-20,balmy,81470.79325
2022-05-21,beefy,377769242.73
2022-05-21,balmy,79184.48176
2022-05-22,beefy,385338924.26029
2022-05-22,balmy,79442.61901
2022-05-23,beefy,395806223.82301
2022-05-23,balmy,76946.42429
2022-05-24,beefy,389128204.53507
2022-05-24,balmy,63092.6
2022-05-25,beefy,395678979.34604
2022-05-25,balmy,74942.61614
2022-05-26,beefy,392770122.37463
2022-05-26,balmy,66770.32319
2022-05-27,beefy,388505250.42329
2022-05-27,balmy,64113.68189
2022-05-28,beefy,390621292.71165
2022-05-28,balmy,63137.18245
2022-05-29,beefy,400581205.47438
2022-05-29,balmy,63051.8827
2022-05-30,beefy,419167279.02935
2022-05-30,balmy,63061.41188
2022-05-31,beefy,441154890.47444
2022-05-31,balmy,59516.8559
2022-06-01,beefy,438201856.35
2022-06-01,balmy,59021.55888
2022-06-02,beefy,422653719.54806
2022-06-02,balmy,53797.97143
2022-06-03,beefy,424826903.7587
2022-06-03,balmy,176929.24038
2022-06-04,beefy,410187403.56594
2022-06-04,balmy,182402.39525
2022-06-05,beefy,409898636.43729
2022-06-05,balmy,196529.40902
2022-06-06,beefy,410847578.92776
2022-06-06,balmy,204070.09076
2022-06-07,beefy,406455148.00916
2022-06-07,balmy,248051.89937
2022-06-08,beefy,411530986.89391
2022-06-08,balmy,245254.42274
2022-06-09,beefy,409621592.43
2022-06-09,balmy,251806.81098
2022-06-10,beefy,406277766.2896
2022-06-10,balmy,262627.09418
2022-06-11,beefy,380135730.83
2022-06-11,balmy,256669.79384
2022-06-12,beefy,364849665.32014
2022-06-12,balmy,263506.70285
2022-06-13,beefy,344237665.51174
2022-06-13,balmy,309460.7227
2022-06-14,beefy,277978751.7294
2022-06-14,balmy,386688.16507
2022-06-15,beefy,268224356.71031
2022-06-15,balmy,429597.09583
2022-06-16,beefy,266730432.10814
2022-06-16,balmy,463002.51551
2022-06-17,beefy,255587794.87241
2022-06-17,balmy,488928.11813
2022-06-18,beefy,261538689.59382
2022-06-18,balmy,571389.87352
2022-06-19,beefy,240369724.19
2022-06-19,balmy,575886.12912
2022-06-20,beefy,247560418.47709
2022-06-20,balmy,602234.01197
2022-06-21,beefy,250378418.9962
2022-06-21,balmy,610819.03633
2022-06-22,beefy,251736496.53513
2022-06-22,balmy,582225.0798
2022-06-23,beefy,248340995.39191
2022-06-23,balmy,574903.58886
2022-06-24,beefy,258513782.86
2022-06-24,balmy,581169.98683
2022-06-25,beefy,263066806.28228
2022-06-25,balmy,593707.7356
2022-06-26,beefy,259033487.94323
2022-06-26,balmy,613072.50632
2022-06-27,beefy,255208052.27
2022-06-27,balmy,640720.98859
2022-06-28,beefy,254339995.65364
2022-06-28,balmy,636897.89637
2022-06-29,beefy,248443956.35364
2022-06-29,balmy,642101.25676
2022-06-30,beefy,242831296.38275
2022-06-30,balmy,632778.70163
2022-07-01,beefy,238023939.05148
2022-07-01,balmy,636713.01331
2022-07-02,beefy,240320694.77715
2022-07-02,balmy,619127.92843
2022-07-03,beefy,239151729.66685
2022-07-03,balmy,601759.33284
2022-07-04,beefy,241400592.91348
2022-07-04,balmy,597682.82267
2022-07-05,beefy,250339376.38
2022-07-05,balmy,607086.27526
2022-07-06,beefy,250063299.69576
2022-07-06,balmy,607759.829
2022-07-07,beefy,253102364.26
2022-07-07,balmy,590027.21796
2022-07-08,beefy,257978630.51
2022-07-08,balmy,621253.18848
2022-07-09,beefy,257086131.62024
2022-07-09,balmy,625616.62843
2022-07-10,beefy,257066640.55072
2022-07-10,balmy,627430.38221
2022-07-11,beefy,251209971.6066
2022-07-11,balmy,618818.44624
2022-07-12,beefy,249864090.25
2022-07-12,balmy,603963.58863
2022-07-13,beefy,243561468.97122
2022-07-13,balmy,548934.06737
2022-07-14,beefy,247629299.4
2022-07-14,balmy,556928.18774
2022-07-15,beefy,254310732.11
2022-07-15,balmy,566499.63561
2022-07-16,beefy,258103204.09874
2022-07-16,balmy,562236.94684
2022-07-17,beefy,268165594.55
2022-07-17,balmy,576229.12516
2022-07-18,beefy,268909733.3748
2022-07-18,balmy,572888.79857
2022-07-19,beefy,286772531.91265
2022-07-19,balmy,614108.35131
2022-07-20,beefy,290587149.03954
2022-07-20,balmy,601210.13857
2022-07-21,beefy,288079860.49345
2022-07-21,balmy,595774.34892
2022-07-22,beefy,282416224.02718
2022-07-22,balmy,598448.03033
2022-07-23,beefy,297955737.88981
2022-07-23,balmy,605742.65517
2022-07-24,beefy,307242677.55181
2022-07-24,balmy,606436.30098
2022-07-25,beefy,316368219.38056
2022-07-25,balmy,604618.457
2022-07-26,beefy,300270442.24008
2022-07-26,balmy,578695.32795
2022-07-27,beefy,293808194.7801
2022-07-27,balmy,579466.85431
2022-07-28,beefy,311678007.12645
2022-07-28,balmy,615696.8972
2022-07-29,beefy,321693676.95758
2022-07-29,balmy,562617.29073
2022-07-30,beefy,324962289.82649
2022-07-30,balmy,580462.37595
2022-07-31,beefy,327133420.19358
2022-07-31,balmy,578284.44026
2022-08-01,beefy,322530502.24758
2022-08-01,balmy,575696.64775
2022-08-02,beefy,320426692.27608
2022-08-02,balmy,569269.7459
2022-08-03,beefy,314204116.21458
2022-08-03,balmy,557580.17987
2022-08-04,beefy,317839011.77028
2022-08-04,balmy,573775.45546
2022-08-05,beefy,318181180.67736
2022-08-05,balmy,538308.46179
2022-08-06,beefy,326788696.90225
2022-08-06,balmy,560000.54887
